,page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
37,2,19,,Challenges in deploying machine learning: a survey of case studies,https://dl.acm.org/doi/abs/10.1145/3533378,4yqSNR3CdvEJ,"A Paleyes, RG Urma, ND Lawrence - ACM computing surveys, 2022 - dl.acm.org","… corresponding to stages of the machine learning deployment workflow. By mapping found challenges to the steps of the machine learning deployment workflow, we show that …",819,"https://scholar.google.com/scholar?cites=17399307641101101795&as_sdt=5,32&sciodt=0,32&hl=en&num=20",17399307641101101795,8.0,"https://scholar.google.com/scholar?cluster=17399307641101101795&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",17399307641101101795,PDF,acm.org,https://dl.acm.org/doi/pdf/10.1145/3533378
38,2,20,Html,Superior skin cancer classification by the combination of human and artificial intelligence,https://www.sciencedirect.com/science/article/pii/S0959804919304277,IGELTMBKZF0J,"A Hekler, JS Utikal, AH Enk, A Hauschild… - European Journal of …, 2019 - Elsevier","… artificial intelligence … machine learning and among humans. In this study, we investigated the potential benefit of combining human and artificial intelligence for skin cancer classification. …",428,"https://scholar.google.com/scholar?cites=6729585932968354080&as_sdt=5,32&sciodt=0,32&hl=en&num=20",6729585932968354080,9.0,"https://scholar.google.com/scholar?cluster=6729585932968354080&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",6729585932968354080,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S0959804919304277
39,2,21,,Prediction heavy metals accumulation risk in rice using machine learning and mapping pollution risk,https://www.sciencedirect.com/science/article/pii/S0304389423001619,eJI0lG3Bd7gJ,"B Zhao, W Zhu, S Hao, M Hua, Q Liao, Y Jing… - Journal of Hazardous …, 2023 - Elsevier",… We aimed to incorporate machine learning modeling methods … and using 10 machine learning algorithms to predict the … Mapping result revealed an inconsistent pattern of hotspot …,105,"https://scholar.google.com/scholar?cites=13292305501589377656&as_sdt=5,32&sciodt=0,32&hl=en&num=20",13292305501589377656,6.0,"https://scholar.google.com/scholar?cluster=13292305501589377656&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",13292305501589377656,PDF,ssrn.com,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4292690
40,3,2,,Artificial intelligence in education: Challenges and opportunities for sustainable development,https://repositorio.minedu.gob.pe/handle/20.500.12799/6533,vDQAY0Gs9PAJ,"F Pedro, M Subosa, A Rivas, P Valverde - 2019 - repositorio.minedu.gob.pe","… coined the term machine learning only a few years after AI’s birth, defining the concept as “the … towards the development of a concerted policy framework for education’s response to AI. …",1787,"https://scholar.google.com/scholar?cites=17362691860253914300&as_sdt=5,32&sciodt=0,32&hl=en&num=20",17362691860253914300,3.0,"https://scholar.google.com/scholar?cluster=17362691860253914300&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",17362691860253914300,PDF,minedu.gob.pe,https://repositorio.minedu.gob.pe/bitstream/handle/20.500.12799/6533/Artificial%20intelligence%20in%20education%20challenges%20and%20opportunities%20for%20sustainable%20development.pdf
41,3,3,,Machine learning from theory to algorithms: an overview,https://iopscience.iop.org/article/10.1088/1742-6596/1142/1/012012/meta,YtXfVHL-I_YJ,"J Alzubi, A Nayyar, A Kumar - Journal of physics: conference …, 2018 - iopscience.iop.org",… At the very fundamental level machine learning (ML) is a category of artificial intelligence that enables computers to think and learn on their own. It is all about making computers modify …,1289,"https://scholar.google.com/scholar?cites=17736299524518827362&as_sdt=5,32&sciodt=0,32&hl=en&num=20",17736299524518827362,7.0,"https://scholar.google.com/scholar?cluster=17736299524518827362&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",17736299524518827362,PDF,iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/1142/1/012012/pdf
42,3,4,,"Using artificial intelligence classification of videos to examine the environmental, evolutionary and physiological constraints on provisioning behavior",https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/jav.02424,8Eo9kJFJPIgJ,"HM Williams, RL DeLeon - Journal of Avian Biology, 2020 - Wiley Online Library",… Here we provide the first example of the use of deep learning image classification for provisioning analysis using near continuous nest camera footage from these nests in the first half of …,1578,"https://scholar.google.com/scholar?cites=9816802177299860208&as_sdt=5,32&sciodt=0,32&hl=en&num=20",9816802177299860208,6.0,"https://scholar.google.com/scholar?cluster=9816802177299860208&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",9816802177299860208,PDF,wiley.com,https://nsojournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jav.02424
43,3,5,,The relationship between trust in AI and trustworthy machine learning technologies,https://dl.acm.org/doi/abs/10.1145/3351095.3372834,NMPfQiQf0_wJ,"E Toreini, M Aitken, K Coopamootoo, K Elliott… - Proceedings of the …, 2020 - dl.acm.org","… , Safety) classification of machine learning technologies that … classification and trustworthy machine learning techniques relate to various Principled AI framework considered by policy …",464,"https://scholar.google.com/scholar?cites=18217939158245032756&as_sdt=5,32&sciodt=0,32&hl=en&num=20",18217939158245032756,13.0,"https://scholar.google.com/scholar?cluster=18217939158245032756&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",18217939158245032756,PDF,acm.org,https://dl.acm.org/doi/pdf/10.1145/3351095.3372834
44,3,6,,Soil classification using machine learning methods and crop suggestion based on soil series,https://ieeexplore.ieee.org/abstract/document/8631943/,-fB2ko1-thcJ,"SAZ Rahman, KC Mitra… - 2018 21st international …, 2018 - ieeexplore.ieee.org",… SVM is a supervised machine learning algorithm which works based on the concept of decision planes that defines decision boundaries. A decision boundary separates the objects of …,196,"https://scholar.google.com/scholar?cites=1708692255146438905&as_sdt=5,32&sciodt=0,32&hl=en&num=20",1708692255146438905,3.0,"https://scholar.google.com/scholar?cluster=1708692255146438905&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",1708692255146438905,PDF,researchgate.net,https://www.researchgate.net/profile/Sm-Islam-9/publication/330876350_Soil_Classification_Using_Machine_Learning_Methods_and_Crop_Suggestion_Based_on_Soil_Series/links/5f9071fda6fdccfd7b727446/Soil-Classification-Using-Machine-Learning-Methods-and-Crop-Suggestion-Based-on-Soil-Series.pdf
45,3,7,Pdf,Towards an artificial intelligence framework for data-driven prediction of coronavirus clinical severity,https://www.researchgate.net/profile/Megan-Coffee/publication/340299294_Towards_an_Artificial_Intelligence_Framework_for_Data-Driven_Prediction_of_Coronavirus_Clinical_Severity/links/5f808eb3458515b7cf74993e/Towards-an-Artificial-Intelligence-Framework-for-Data-Driven-Prediction-of-Coronavirus-Clinical-Severity.pdf,eI9EEaco-p4J,"X Jiang, M Coffee, A Bari, J Wang, X Jiang… - … , Materials & Continua, 2020 - researchgate.net","… We present a first step towards building an artificial intelligence (AI) framework, with predictive analytics (PA) capabilities applied to real patient data, to provide rapid clinical decision-…",525,"https://scholar.google.com/scholar?cites=11455513300184633208&as_sdt=5,32&sciodt=0,32&hl=en&num=20",11455513300184633208,8.0,"https://scholar.google.com/scholar?cluster=11455513300184633208&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",11455513300184633208,PDF,researchgate.net,https://www.researchgate.net/profile/Megan-Coffee/publication/340299294_Towards_an_Artificial_Intelligence_Framework_for_Data-Driven_Prediction_of_Coronavirus_Clinical_Severity/links/5f808eb3458515b7cf74993e/Towards-an-Artificial-Intelligence-Framework-for-Data-Driven-Prediction-of-Coronavirus-Clinical-Severity.pdf
46,3,8,,Cybersecurity data science: an overview from machine learning perspective,https://link.springer.com/article/10.1186/s40537-020-00318-5,1XgHKuVHkHUJ,"IH Sarker, ASM Kayes, S Badsha, H Alqahtani… - Journal of Big …, 2020 - Springer",… The concept of cybersecurity data science allows making the … a machine learning based multi-layered framework for the … only to discuss cybersecurity data science and relevant methods …,1152,"https://scholar.google.com/scholar?cites=8471349948662118613&as_sdt=5,32&sciodt=0,32&hl=en&num=20",8471349948662118613,19.0,"https://scholar.google.com/scholar?cluster=8471349948662118613&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",8471349948662118613,PDF,springer.com,https://link.springer.com/content/pdf/10.1186/s40537-020-00318-5.pdf
47,3,9,Pdf,A taxonomy and terminology of adversarial machine learning,https://csrc.nist.rip/external/nvlpubs.nist.gov/nistpubs/ir/2019/NIST.IR.8269-draft.pdf,_x2kaFlMJRAJ,"E Tabassi, KJ Burns, M Hadjimichael… - NIST IR, 2019 - csrc.nist.rip","… a taxonomy of concepts and defines terminology in the field of AML. 92 The taxonomy, built … This document presents a taxonomy of concepts and defines terminology in the field of AML…",189,"https://scholar.google.com/scholar?cites=1163420025636527615&as_sdt=5,32&sciodt=0,32&hl=en&num=20",1163420025636527615,4.0,"https://scholar.google.com/scholar?cluster=1163420025636527615&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",1163420025636527615,PDF,nist.rip,https://csrc.nist.rip/external/nvlpubs.nist.gov/nistpubs/ir/2019/NIST.IR.8269-draft.pdf
48,3,10,,Study on artificial intelligence: The state of the art and future prospects,https://www.sciencedirect.com/science/article/pii/S2452414X21000248,yK1OVygfRoQJ,"C Zhang, Y Lu - Journal of Industrial Information Integration, 2021 - Elsevier","… has attracted much attention from government, industry, and academia. In this … artificial intelligence are selected and explored. This study aims to provide a review of artificial intelligence …",1688,"https://scholar.google.com/scholar?cites=9531339919500160456&as_sdt=5,32&sciodt=0,32&hl=en&num=20",9531339919500160456,3.0,"https://scholar.google.com/scholar?cluster=9531339919500160456&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",9531339919500160456,,,
49,3,11,,A new typology design of performance metrics to measure errors in machine learning regression algorithms,https://www.informingscience.org/Publications/4184,ZF2gGXp4fjQJ,"A Botchkarev - Interdisciplinary Journal of Information …, 2019 - informingscience.org",… classification. The main goal of the study was to develop a new typology that will help to advance knowledge of metrics and facilitate their use in machine learning regression algorithms …,754,"https://scholar.google.com/scholar?cites=3782593202849078628&as_sdt=5,32&sciodt=0,32&hl=en&num=20",3782593202849078628,6.0,"https://scholar.google.com/scholar?cluster=3782593202849078628&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",3782593202849078628,PDF,ijikm.org,http://www.ijikm.org/Volume14/IJIKMv14p045-076Botchkarev5064.pdf
50,3,12,,Soft actor-critic: Off-policy maximum entropy deep reinforcement learning with a stochastic actor,https://proceedings.mlr.press/v80/haarnoja18b,ETPMR67DU7gJ,"T Haarnoja, A Zhou, P Abbeel… - … on machine learning, 2018 - proceedings.mlr.press","… in prior off-policy maximum entropy algorithms based on soft Q-learning (Haarnoja et al.… We present a convergence proof for policy iteration in the maximum entropy framework, and then …",13305,"https://scholar.google.com/scholar?cites=13282174879342015249&as_sdt=5,32&sciodt=0,32&hl=en&num=20",13282174879342015249,9.0,"https://scholar.google.com/scholar?cluster=13282174879342015249&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",13282174879342015249,PDF,mlr.press,http://proceedings.mlr.press/v80/haarnoja18b/haarnoja18b.pdf
51,3,13,,Enabling cognitive smart cities using big data and machine learning: Approaches and challenges,https://ieeexplore.ieee.org/abstract/document/8291121/,gr9Z0peTDHsJ,"M Mohammadi, A Al-Fuqaha - IEEE Communications Magazine, 2018 - ieeexplore.ieee.org","… a new generation of machine learning approaches that are … by smart cities from a machine learning perspective. In particular, … We also propose a three-level learning framework for smart …",477,"https://scholar.google.com/scholar?cites=8866624046664105858&as_sdt=5,32&sciodt=0,32&hl=en&num=20",8866624046664105858,5.0,"https://scholar.google.com/scholar?cluster=8866624046664105858&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",8866624046664105858,PDF,arxiv.org,https://arxiv.org/pdf/1810.04107
52,3,14,,Finding people with emotional distress in online social media: A design combining machine learning and rule-based classification,https://misq.umn.edu/misq/article/44/2/933/445,gbq_kxFG3cUJ,"M Chau, TMH Li, PWC Wong, JJ Xu, PSF Yip… - MIS quarterly, 2020 - misq.umn.edu",… a combination of machine learning classification and rule-based classification with rules … The results show that the proposed system achieved better classification performance than …,152,"https://scholar.google.com/scholar?cites=14257629036632062593&as_sdt=5,32&sciodt=0,32&hl=en&num=20",14257629036632062593,9.0,"https://scholar.google.com/scholar?cluster=14257629036632062593&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",14257629036632062593,PDF,arizona.edu,https://repository.arizona.edu/bitstream/handle/10150/658317/finding_people_with_emotional_distress.pdf?sequence=1
53,3,15,,Crack and noncrack classification from concrete surface images using machine learning,https://journals.sagepub.com/doi/abs/10.1177/1475921718768747,KP8rm-mqkykJ,"H Kim, E Ahn, M Shin, SH Sim - Structural Health Monitoring, 2019 - journals.sagepub.com",… This article presents a framework for concrete crack identification using machine learning. … This article proposes a machine learning approach to determine the existence and location of …,361,"https://scholar.google.com/scholar?cites=2995926097438965544&as_sdt=5,32&sciodt=0,32&hl=en&num=20",2995926097438965544,6.0,"https://scholar.google.com/scholar?cluster=2995926097438965544&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",2995926097438965544,PDF,researchgate.net,https://www.researchgate.net/profile/Myoungsu-Shin/publication/324707011_Crack_and_Noncrack_Classification_from_Concrete_Surface_Images_Using_Machine_Learning/links/5bec1eec92851c6b27bde0c2/Crack-and-Noncrack-Classification-from-Concrete-Surface-Images-Using-Machine-Learning.pdf
